-10.417,15.371251999999998,24.753951,6.250165,-27.151460999999998,-50.963996,-51.508685,-34.866244,-16.017716,-2.397113,10.709612,30.255447999999998,53.404970999999996,66.551508,56.826966000000006,25.666866,-8.323400999999999,-21.662476,-5.083971,26.662067999999998,44.992721,31.333267,-6.172455,-39.713026,-47.058746,-30.598438,-11.522694,-6.566814999999999,-12.891894,-16.254070000000002,-10.560447,-4.875398000000001,-10.582676,-25.797788,-36.501715000000004,-32.307525,-16.925734,-1.243534,10.591216000000001,23.665089000000002,40.965132000000004,54.347384,50.958436,28.110373,-1.463231,-20.300112,-20.383441,-6.099773,13.463657000000001,30.808757,39.07582,30.923043,4.414365,-29.804163,-52.294503999999996,-50.327915000000004,-29.760291,-9.136516,-1.225674,-1.860373,2.259383,16.709075,32.731782,37.182788,26.496740000000003,9.3328,-3.102298,-6.992808999999999,-6.377358,-6.491265,-8.906075999999999,-12.728691,-18.276818,-27.855992999999998,-42.564498,-58.41655,-65.87232,-54.689122999999995,-22.124845,21.614416000000002,57.261863,69.520297,59.063991,41.406515,32.208327000000004,33.314972,34.117573,26.094551,13.23514,6.228273000000001,8.381388000000001,11.419677,6.372574,-4.984869000000001,-13.36886,-15.393775,-18.498439,-29.812542999999998,-43.79269,-46.80239,-34.80448,-21.205648999999998,-22.348131,-36.819296,-44.698071999999996,-29.378521000000003,3.7079730000000004,33.86059,48.142752,51.700846000000006,54.012806999999995,51.746340000000004,33.066508,-1.533957,-31.216408,-34.281147,-13.42775,5.520631,2.396801,-14.974266,-22.212489,-9.402064,7.148498,7.232297999999999,-5.279312,-5.232952,21.97956,58.437067000000006,69.922285,42.857656,-0.8377620000000001,-27.798394000000002,-27.661838,-18.970958,-22.762797,-37.167565,-42.055995,-25.378916,1.4255200000000001,15.929513,8.661019,-8.920071,-18.718435,-13.997385000000001,-2.223229,5.97412,6.514022,1.418603,-6.350316,-14.123548000000001,-17.186553,-9.679679,9.52764,32.840399,48.179021,48.344938,36.065775,20.024936,6.96787,-1.865592,-7.987427,-11.809778999999999,-12.716312,-11.929286,-13.223714999999999,-19.500546,-28.827348999999998,-34.805546,-31.563074,-18.603322,-0.8542850000000001,15.659732,27.70556,34.556934999999996,35.057639,26.850948,9.810407000000001,-10.241489,-23.288871
1.000000000000000000e+00,6.746393021915727539e-01,2.042447956695190858e-01,4.227243672515863804e-02,4.820551660225617097e-01,7.611773019463825840e-02,7.391819980610830898e-02,3.438775473330558108e-01,2.687650173993147429e-01,5.724811762121354564e-01,5.318910890443299122e-01,2.173989729939088122e-01,4.362570434836136601e-01,3.162772669495968469e-01,3.954488959189541575e-01,4.691815066723339367e-01,5.156507817370223901e-01
6.746393021915727539e-01,1.000000000000000000e+00,2.870918216683198132e-01,2.135588175502216302e-01,1.573065884060372288e-01,3.088052961573136898e-02,2.042082535509092550e-02,1.215317443710671741e-01,3.373957270369998263e-01,3.229474960960081464e-01,4.856163766392758152e-01,1.611820362316551958e-01,1.456601375957139455e-01,4.033498516737244466e-01,5.404184458063939767e-01,2.760264217307417667e-01,3.776201765715403447e-01
2.042447956695190858e-01,2.870918216683198132e-01,1.000000000000000000e+00,8.000818745734498139e-01,1.829799096316999107e-01,3.541290948812684247e-01,4.149827781428559459e-01,1.836450370855999548e-01,1.369558309754369541e-01,5.860123161037777278e-02,9.792949570613908306e-02,2.816326687382802452e-01,3.670258251623853551e-01,3.439300759289508624e-01,1.451624039365544128e-01,6.777214025098791950e-02,1.811269144311884738e-01
4.227243672515863804e-02,2.135588175502216302e-01,8.000818745734498139e-01,9.999999999999997780e-01,1.106730180200840019e-01,5.211732445433118199e-01,6.814444579512121125e-01,1.110473003876734782e-01,2.160797445175384746e-01,1.274448691560192415e-01,8.440037631229277415e-02,1.947924825437952479e-01,3.438892802377177538e-01,4.198523417500871768e-01,6.554999959273205556e-02,1.955548927672414727e-01,1.382958864536642518e-01
4.820551660225617097e-01,1.573065884060372288e-01,1.829799096316999107e-01,1.106730180200840019e-01,9.999999999999998890e-01,4.839955918392051526e-01,4.958135851712613951e-02,6.798823883296552240e-02,1.665525810769012682e-01,3.309514025420549621e-01,6.673152922862615744e-02,3.651143445662668463e-01,1.689508555404735934e-01,2.783746646394775759e-01,1.278804124327566349e-01,1.283174458303811827e-01,2.264068634582789841e-01
7.611773019463825840e-02,3.088052961573136551e-02,3.541290948812684247e-01,5.211732445433118199e-01,4.839955918392051526e-01,1.000000000000000000e+00,5.532433678498094309e-01,1.272058934811955699e-01,1.192937248601494415e-01,1.656538683971726933e-01,4.385424751475940353e-01,2.300499171500205442e-01,2.547756552446734934e-01,3.778896036805190484e-02,2.657763078451638172e-01,3.819509280457817346e-01,1.738485264341665948e-01
7.391819980610830898e-02,2.042082535509092203e-02,4.149827781428559459e-01,6.814444579512122235e-01,4.958135851712613951e-02,5.532433678498093199e-01,1.000000000000000000e+00,3.317208668123033943e-01,2.247306524503731584e-01,8.677551540345548875e-02,4.452731467704638263e-02,2.393531039131410396e-02,2.179560974865792922e-01,2.841702997054988966e-01,1.601335083882120258e-01,1.730095789485286417e-01,1.740404568683658407e-02
3.438775473330558108e-01,1.215317443710671741e-01,1.836450370855999548e-01,1.110473003876734921e-01,6.798823883296553627e-02,1.272058934811955699e-01,3.317208668123033388e-01,1.000000000000000000e+00,2.301143512014268699e-01,6.245989101417684930e-01,5.410645388158822344e-01,3.181502942344742735e-01,6.294885719963401183e-01,2.417759130187509264e-01,1.872441364326834778e-01,4.920659716576030740e-01,6.566089651530739868e-01
2.687650173993147429e-01,3.373957270369998263e-01,1.369558309754369818e-01,2.160797445175384468e-01,1.665525810769012682e-01,1.192937248601494277e-01,2.247306524503731584e-01,2.301143512014269255e-01,1.000000000000000000e+00,2.795151812488329002e-01,2.073619506945747204e-01,2.953949438353432044e-01,2.039024068118894528e-01,5.183633331401441557e-01,2.758863436124060486e-01,2.339609634960115592e-01,4.381832812114372366e-01
5.724811762121354564e-01,3.229474960960080909e-01,5.860123161037777278e-02,1.274448691560192415e-01,3.309514025420549621e-01,1.656538683971726655e-01,8.677551540345548875e-02,6.245989101417686040e-01,2.795151812488329002e-01,1.000000000000000000e+00,6.741337288432501795e-01,2.947396477535469406e-01,7.741267017496221703e-01,2.808664116400311217e-01,5.712096697857264038e-01,8.255560125292890072e-01,8.268516680286511766e-01
5.318910890443299122e-01,4.856163766392758152e-01,9.792949570613906918e-02,8.440037631229277415e-02,6.673152922862617131e-02,4.385424751475940353e-01,4.452731467704637569e-02,5.410645388158822344e-01,2.073619506945747482e-01,6.741337288432501795e-01,1.000000000000000000e+00,7.508783735890581235e-02,5.150030696068640390e-01,3.193798333266071876e-01,7.309415429290774258e-01,8.171001726185488367e-01,6.113742484202986383e-01
2.173989729939087845e-01,1.611820362316551958e-01,2.816326687382802452e-01,1.947924825437952479e-01,3.651143445662667908e-01,2.300499171500205442e-01,2.393531039131410743e-02,3.181502942344743290e-01,2.953949438353432044e-01,2.947396477535468851e-01,7.508783735890581235e-02,1.000000000000000000e+00,5.881916533713869022e-01,8.279704414671121282e-02,1.058112833599106489e-01,1.434635851043756377e-02,2.720899263055022721e-01
4.362570434836136046e-01,1.456601375957139732e-01,3.670258251623854107e-01,3.438892802377176983e-01,1.689508555404736212e-01,2.547756552446734934e-01,2.179560974865792644e-01,6.294885719963401183e-01,2.039024068118894528e-01,7.741267017496221703e-01,5.150030696068639280e-01,5.881916533713869022e-01,1.000000000000000000e+00,9.824512483185039724e-02,3.559192632386329880e-01,6.248857311969693296e-01,7.466203824927420962e-01
3.162772669495969025e-01,4.033498516737244466e-01,3.439300759289508069e-01,4.198523417500872323e-01,2.783746646394775759e-01,3.778896036805190484e-02,2.841702997054988966e-01,2.417759130187509264e-01,5.183633331401442668e-01,2.808664116400310662e-01,3.193798333266071876e-01,8.279704414671122670e-02,9.824512483185039724e-02,1.000000000000000000e+00,1.922529015775926997e-01,2.624332348128798897e-01,5.049880654112546274e-01
3.954488959189541575e-01,5.404184458063939767e-01,1.451624039365544128e-01,6.554999959273205556e-02,1.278804124327566349e-01,2.657763078451638727e-01,1.601335083882119981e-01,1.872441364326835056e-01,2.758863436124060486e-01,5.712096697857264038e-01,7.309415429290775368e-01,1.058112833599106350e-01,3.559192632386329880e-01,1.922529015775926997e-01,1.000000000000000000e+00,7.247923604319013169e-01,4.569084822817857661e-01
4.691815066723339367e-01,2.760264217307418222e-01,6.777214025098790562e-02,1.955548927672414727e-01,1.283174458303811827e-01,3.819509280457817901e-01,1.730095789485286417e-01,4.920659716576030185e-01,2.339609634960115869e-01,8.255560125292890072e-01,8.171001726185488367e-01,1.434635851043756204e-02,6.248857311969693296e-01,2.624332348128799453e-01,7.247923604319014279e-01,1.000000000000000000e+00,7.831024785838845981e-01
5.156507817370223901e-01,3.776201765715403447e-01,1.811269144311884460e-01,1.382958864536642518e-01,2.264068634582789841e-01,1.738485264341665670e-01,1.740404568683658407e-02,6.566089651530739868e-01,4.381832812114371811e-01,8.268516680286511766e-01,6.113742484202986383e-01,2.720899263055022721e-01,7.466203824927422072e-01,5.049880654112546274e-01,4.569084822817857661e-01,7.831024785838847091e-01,9.999999999999998890e-01
